SB_UID,SB_UID,EXECBLOCKUID,STARTTIME,ENDTIME,QA0STATUS,SE_STATUS,SE_PROJECT_CODE,SE_ARRAYENTRY_ID,FINALCOMMENTID,COMENT,delta
uid://A001/X21f/X13,uid://A001/X21f/X13,uid://A002/Xa342f2/X5539,2015-06-13 19:52:22.582,2015-06-13 20:21:39.474,Pass,SUCCESS,2013.1.00070.S,793692,11030.0,Check DV15 system Temperature.,0.488025555556
uid://A001/X12d/Xe3,uid://A001/X12d/Xe3,uid://A002/Xa342f2/X8a49,2015-06-14 10:51:40.635,2015-06-14 12:26:02.105,Pass,SUCCESS,2013.1.01010.S,793926,11204.0,"UNSET because of no Tsys/Trx

PM02, DV02, DV16, DV18, DA53, DA49 - some pointing offsets

QA0plus status: PASS (PWV ~0.6mm. AmpCal used is Ceres. 41 antennas, refant=DA52. Image final peak flux/rms is",1.57263055556
uid://A002/X9ae73b/X3,uid://A002/X9ae73b/X3,uid://A002/Xa3aadb/X101d,2015-06-16 01:45:46.538,2015-06-16 02:43:20.751,SemiPass,SUCCESS,2013.1.00870.S,795052,11426.0,"TP SB. To be checked
No Ampcal QA0plus status: PASS (Science target, off position looks fine)",0.959503611111
uid://A001/X144/X111,uid://A001/X144/X111,uid://A002/Xa342f2/X841f,2015-06-14 09:13:22.816,2015-06-14 10:27:22.896,Pass,SUCCESS,2013.1.00704.S,793926,11187.0,"UNSET because the phase calibrater is weak/undetected- large phase rms, flat shape.
DV02 - large pointing offset
DV16 - small pointing offset
QA0plus status: PASS (All target observed! PWV ~0.6mm. Amp",1.23335555556
uid://A001/X12d/Xe3,uid://A001/X12d/Xe3,uid://A002/Xa342f2/X892a,2015-06-14 10:36:03.695,2015-06-14 10:39:46.175,Fail,ABORTED,2013.1.01010.S,793926,11148.0,QA0plus status: FAIL (pointing scan only),0.0618
uid://A002/X9ae73b/X2,uid://A002/X9ae73b/X2,uid://A002/Xa342f2/X8931,2015-06-14 10:37:34.532,2015-06-14 11:21:52.609,Pass,SUCCESS,2013.1.00870.S,794151,11149.0,"QA0plus status: PASS (Amp target, off position OK)",0.738354722222
uid://A001/X13e/X1a9,uid://A001/X13e/X1a9,uid://A002/Xa2d681/X2316,2015-06-09 07:58:27.009,2015-06-09 08:10:08.850,Fail,FAIL,2013.1.00152.S,791209,10508.0,QA0plus: FAIL (no data),0.194955833333
uid://A001/X13f/X71,uid://A001/X13f/X71,uid://A002/Xa2ea64/X18a0,2015-06-10 04:32:04.506,2015-06-10 05:58:40.251,Pass,SUCCESS,2013.1.01065.S,791885,10597.0,DV18 is not pointing well throughout the shift.,1.4432625
uid://A001/X197/X121,uid://A001/X197/X121,uid://A002/Xa309c2/X2a88,2015-06-11 07:15:31.123,2015-06-11 07:15:31.125,Fail,FAIL,2013.1.01173.S,792358,10698.0,QA0plus status: FAIL (no data) jgarcia,5.55555555556e-07
uid://A001/X122/X58f,uid://A001/X122/X58f,uid://A002/Xa342f2/X10c,2015-06-12 20:58:49.871,2015-06-12 21:30:41.740,Pass,SUCCESS,2013.1.00521.S,793375,10916.0,"DV02 high system temperature 
DA45 and DV02 pointing offsets",0.531074722222
uid://A001/X121/X504,uid://A001/X121/X504,uid://A002/Xa3aadb/X1467,2015-06-16 03:02:58.699,2015-06-16 03:52:37.057,SemiPass,FAIL,2013.1.00053.S,795001,11455.0,"To be Checked. Polarization project fails because we lost one antenna.
QA0plus status: PASS (Polarisation Calibrator cover ~2 degrees of Parallactic angle. Valid until scan 18 only! PWV ~0.5mm.)",0.827321666667
uid://A002/X9ae73b/X3,uid://A002/X9ae73b/X3,uid://A002/Xa3aadb/X179e,2015-06-16 04:02:47.545,2015-06-16 05:00:16.399,SemiPass,SUCCESS,2013.1.00870.S,795134,11427.0,"TP SB. To be checked.
No Ampcal QA0plus status: PASS (Science target, off position looks fine)",0.958015
uid://A001/X121/X504,uid://A001/X121/X504,uid://A002/Xa3aadb/X179f,2015-06-16 04:03:08.442,2015-06-16 04:22:36.577,Fail,SUCCESS,2013.1.00053.S,795001,11385.0,"Stopped  because session was not resumed
QA0plus status: FAIL (Polarisation Calibrator cover ~4 degrees of Parallactic angle. No PhaseCal after science target)",0.324481944444
uid://A001/X12f/X69,uid://A001/X12f/X69,uid://A002/Xa3aadb/X18a8,2015-06-16 04:23:16.911,2015-06-16 04:35:18.115,Fail,FAIL,2013.1.00208.S,795001,11386.0,"Did not finish the calibration
QA0plus status: FAIL (no science)",0.200334444444
uid://A001/X122/X9,uid://A001/X122/X9,uid://A002/Xa3aadb/X1aa7,2015-06-16 04:46:47.647,2015-06-16 05:17:16.618,Pass,SUCCESS,2013.1.00111.S,795001,11394.0,,0.5080475
uid://A001/X13e/X1a9,uid://A001/X13e/X1a9,uid://A002/Xa2d681/X22cd,2015-06-09 07:46:43.555,2015-06-09 07:51:35.751,Fail,FAIL,2013.1.00152.S,791209,10525.0,QA0plus: FAIL (no data),0.0811655555556
uid://A001/X13e/X1a9,uid://A001/X13e/X1a9,uid://A002/Xa2d681/X2458,2015-06-09 08:14:52.052,2015-06-09 08:26:53.263,Fail,FAIL,2013.1.00152.S,791209,10509.0,QA0plus: FAIL (no data),0.200336388889
uid://A001/X13e/X1a9,uid://A001/X13e/X1a9,uid://A002/Xa2d681/X26b3,2015-06-09 08:59:16.318,2015-06-09 09:37:46.831,Pass,SUCCESS,2013.1.00152.S,791456,10507.0,DV18 has large pointing offset.,0.641809166667
uid://A001/X13e/X1be,uid://A001/X13e/X1be,uid://A002/Xa309c2/Xe4a,2015-06-11 00:25:21.990,2015-06-11 01:21:00.812,Pass,SUCCESS,2013.1.00192.S,792358,10659.0,No problem found,0.927450555556
uid://A002/X9bf4fd/X9,uid://A002/X9bf4fd/X9,uid://A002/Xa309c2/X1cc1,2015-06-11 03:47:32.314,2015-06-11 04:43:05.033,Pass,SUCCESS,2013.1.00211.S,792348,10766.0,"TP SB. To be checked.
QA0plus status: PASS (Science target, off position looks fine. Listobs fails)",0.925755277778
uid://A001/X121/X490,uid://A001/X121/X490,uid://A002/Xa309c2/X1f83,2015-06-11 04:33:27.929,2015-06-11 05:44:09.994,Pass,SUCCESS,2013.1.00764.S,792358,10762.0,"Polarization SB.  To be checked since the Phase Calibrator shows flat Phase RMS.  Otherwise the Session works fine (BP, Amp cal in the previous EB)
QA0plus status: PASS (Session on! no AmpCal. Polaris",1.17835138889
uid://A001/X145/X2ed,uid://A001/X145/X2ed,uid://A002/Xa32b8c/X1a19,2015-06-12 04:14:11.231,2015-06-12 05:53:42.192,Pass,SUCCESS,2013.1.00446.S,792985,10854.0,No problem. Temperature ok. DV02 has a higher phase rms.,1.65860027778
uid://A002/X9bf4fd/X8,uid://A002/X9bf4fd/X8,uid://A002/Xa3aadb/X300c,2015-06-16 10:44:01.647,2015-06-16 11:29:50.093,Pass,SUCCESS,2013.1.00211.S,795247,11442.0,"QA0plus status: PASS (Amp target, off position OK)",0.763457222222
uid://A001/X141/X7,uid://A001/X141/X7,uid://A002/Xa3aadb/X29f6,2015-06-16 08:48:17.165,2015-06-16 09:29:37.085,Pass,SUCCESS,2013.1.00152.S,795001,11439.0,"DA 53 has high Tsys on Pol X by ~100% more than ensemble.

DV18 has discrepant pointings by ~ 1.5"" greater than tolerance, 4-5 antennas are discrepant by ~0.5"" more than tolerance.

There is no eviden",0.688866666667
uid://A001/X196/X1f,uid://A001/X196/X1f,uid://A002/Xa3aadb/X2d13,2015-06-16 09:34:51.102,2015-06-16 09:35:08.041,Fail,ABORTED,2013.1.00099.S,795134,11435.0,QA0plus status: FAIL (no data),0.00470527777778
uid://A001/X121/X468,uid://A001/X121/X468,uid://A002/Xa3aadb/X2ebb,2015-06-16 10:24:06.477,2015-06-16 11:56:14.187,Pass,SUCCESS,2013.1.01271.S,795001,11444.0,"QA0plus status: PASS (PWV ~0.6mm. AmpCal used is Ceres. 36 antennas, refant=DA59. DV25 higher Tsys pol XX, DV15 higher Tsys pol YY. Image final peak flux/rms is 0.14mJy/0.01mJy=31. ~46min on source. R",1.535475
uid://A002/X9bf4fd/X9,uid://A002/X9bf4fd/X9,uid://A002/Xa3aadb/X2fb7,2015-06-16 10:35:54.452,2015-06-16 10:43:33.583,Fail,ABORTED,2013.1.00211.S,795247,11437.0,QA0plus status: FAIL (pointing scan only),0.127536388889
uid://A001/X196/X20,uid://A001/X196/X20,uid://A002/Xa3aadb/X291b,2015-06-16 08:38:57.798,2015-06-16 09:34:27.971,SemiPass,FAIL,2013.1.00099.S,795134,11430.0,"No Ampcal QA0plus status: PASS (Science target, off position looks fine)",0.925048055556
uid://A001/X148/X1,uid://A001/X148/X1,uid://A002/Xa3aadb/X2237,2015-06-16 06:45:24.218,2015-06-16 08:29:58.379,Pass,SUCCESS,2013.1.00159.S,795001,11416.0,"Tsys/Trx checked in the OMC quicklook.

High Tsys/Trx - DA62
Pointing offsets - DV16, DA49, DV18, DA51, DV13",1.7428225
uid://A002/X9bf4fd/X9,uid://A002/X9bf4fd/X9,uid://A002/Xa3aadb/X250b,2015-06-16 07:30:10.348,2015-06-16 08:25:13.808,Pass,SUCCESS,2013.1.00211.S,795134,11443.0,"QA0plus status: PASS (Science target, off position looks fine)",0.917627777778
uid://A001/X141/X7,uid://A001/X141/X7,uid://A002/Xa3aadb/X28f1,2015-06-16 08:36:26.811,2015-06-16 08:37:35.641,Fail,SUCCESS,2013.1.00152.S,795001,11415.0,"running time of 1 min
QA0plus status: FAIL (no data)
",0.0191194444444
uid://A001/X196/X1f,uid://A001/X196/X1f,uid://A002/Xa3aadb/X2d41,2015-06-16 09:40:05.558,2015-06-16 09:40:21.668,Fail,FAIL,2013.1.00099.S,795134,11436.0,QA0plus status: FAIL (no data),0.004475
uid://A001/X148/X81,uid://A001/X148/X81,uid://A002/Xa3aadb/X2cf4,2015-06-16 09:30:12.477,2015-06-16 10:13:35.966,Pass,SUCCESS,2013.1.00462.S,795001,11418.0,"High Tsys/Trx - DA49
Pointing offsets - DV20, DV16, DV18, DA51, DA45
Large phase rms - DV19, DV20, DA45

- Execution fraction changed to 1 manually.",0.723191388889
uid://A001/X12b/X1aa,uid://A001/X12b/X1aa,uid://A002/Xa45c3f/Xc6a,2015-06-27 03:55:44.516,2015-06-27 05:40:02.209,Pass,SUCCESS,2013.1.00458.S,800703,11775.0,,1.73824805556
uid://A001/X13a/Xc9,uid://A001/X13a/Xc9,uid://A002/Xa45c3f/X5bb,2015-06-27 00:13:41.955,2015-06-27 01:36:49.408,Pass,SUCCESS,2013.1.00493.S,800703,12485.0,"Amplitude Calibrator	Band Observed	Date
3c273	Band7 or Band6	2015-06-24

Left unset: Last flux measurement for Amplitude Calibrator '3c273' was performed on 2015-06-16, more than a week before this ob",1.38540361111
uid://A001/X13e/X67,uid://A001/X13e/X67,uid://A002/Xa45c3f/X103b,2015-06-27 06:25:31.547,2015-06-27 07:50:28.697,Pass,SUCCESS,2013.1.00814.S,800703,11757.0,"Tsys/Trec high for only DA49, by ~50% above ensemble

Pointing okay, DA49, PM03 most discrepant with 3.4 and 4.5"" offset, only 3-4 others slightly outside pointing tolerance.

Phase cal is ok 

Execut",1.415875
uid://A001/X122/X318,uid://A001/X122/X318,uid://A002/Xa45c3f/X130c,2015-06-27 08:01:31.815,2015-06-27 08:49:58.464,Pass,SUCCESS,2013.1.00749.S,800703,12486.0,"Amplitude Calibrator	Band Observed	Date
J2232+117	Band7 or Band6	2015-06-24

Should be QA0 pass, but last flux measurement for Amplitude Calibrator 'J2232+117' was performed on 2015-06-14, more than a",0.8074025
uid://A001/X122/X317,uid://A001/X122/X317,uid://A002/Xa45c3f/X1430,2015-06-27 08:50:13.850,2015-06-27 09:39:18.386,Pass,SUCCESS,2013.1.00749.S,800703,12487.0,"Amplitude Calibrator	Band Observed	Date
J2258-279	Band7 or Band6	2015-06-27

Should be QA0 pass, but last flux measurement for Amplitude Calibrator 'J2258-279' was performed on 2015-06-14, more than a",0.817926666667
uid://A001/X11e/X7,uid://A001/X11e/X7,uid://A002/Xa45c3f/X1611,2015-06-27 09:50:41.491,2015-06-27 11:05:28.566,Pass,SUCCESS,2013.1.00526.S,800703,12495.0,"J2258-279	Band7 or Band6	2015-06-27

This is a band 9 project. Pointing over specification 
and phases.
Waiting for AmpCal!
QA0plus status: PASS (PWV ~0.7mm. AmpCal used is J2258-279
(Last observed in",1.24640972222
uid://A001/X12b/X1ab,uid://A001/X12b/X1ab,uid://A002/Xa45c3f/Xf89,2015-06-27 05:51:25.093,2015-06-27 05:53:10.995,Fail,FAIL,2013.1.00458.S,800703,11758.0,Execution fail(No query result for: Bandpass Calibration did not pass the selection criteria exiting). No science data observed.,0.0294172222222
uid://A001/X13e/X5,uid://A001/X13e/X5,uid://A002/Xa45c3f/X1a4d,2015-06-27 12:27:34.049,2015-06-27 13:10:30.125,Pass,SUCCESS,2013.1.00001.S,800828,12488.0,"Amplitude Calibrator	Band Observed	Date
J0238+166	Band7 or Band6	2015-06-27

Should be QA0 pass, but last flux measurement for Amplitude Calibrator 'J0238+166' was performed on 2015-06-13, more than a",0.715576666667
uid://A001/X138/X5f,uid://A001/X138/X5f,uid://A002/Xa45c3f/X1c14,2015-06-27 13:22:13.449,2015-06-27 13:44:11.843,Fail,FAIL,2013.1.00349.S,800828,11723.0,Failed after scan 6 finished. No science data observed.,0.366220555556
uid://A001/X122/X591,uid://A001/X122/X591,uid://A002/Xa42f75/Xf01,2015-06-24 09:40:13.575,2015-06-24 10:11:31.659,SemiPass,SUCCESS,2013.1.00521.S,799837,11656.0,"Execution affected by PRTSPR-13144: AOS: BL: Several antennas with wrong Tsys and Trec temperatures, and platforming on auto-correlation on CorrGUI, BBpair 1 (starting from 1). Data in the
QA0plus sta",0.52169
uid://A001/X135/X19,uid://A001/X135/X19,uid://A002/Xa44acb/Xdca,2015-06-26 08:22:28.219,2015-06-26 08:58:23.183,SemiPass,SUCCESS,2013.1.00025.S,800494,14075.0,"QA0plus status: PASS (PWV ~0.5mm. AmpCal used is Ceres. 49 antennas, refant=DA59. PM02 and PM04 bad Tsys/Trec must be flag. Image final peak flux/rms is 0.78mJy/0.19mJy=4.1 ~1min on source. Resolution",0.598601111111
uid://A001/X13a/Xc9,uid://A001/X13a/Xc9,uid://A002/Xa45c3f/X3bc,2015-06-26 22:49:10.897,2015-06-27 00:12:09.054,Pass,SUCCESS,2013.1.00493.S,800703,12484.0,"Amplitude Calibrator	Band Observed	Date
3c273	Band7 or Band6	2015-06-24

Leaving unset
Last flux measurement for Amplitude Calibrator '3c273' was performed on 2015-06-16, more than a week before this ",1.38282138889
uid://A001/X138/X5f,uid://A001/X138/X5f,uid://A002/Xa45c3f/X1c99,2015-06-27 14:00:40.500,2015-06-27 15:16:40.671,Pass,SUCCESS,2013.1.00349.S,800883,12655.0,"J0510+180	Band7 or Band6	2015-06-27

Pass when the Calibration Survey is done

Last flux measurement for Amplitude Calibrator 'J0510+180' was performed on 2015-06-14, more than a week before this obse",1.26671416667
uid://A002/X9ae73b/X2,uid://A002/X9ae73b/X2,uid://A002/Xa4ce71/X1e4d,2015-07-01 11:12:29.209,2015-07-01 12:01:09.591,Pass,SUCCESS,2013.1.00870.S,802327,12101.0,"QA0plus status: PASS (Amp target, off position OK, probably conditions are marginal)",0.811217222222
uid://A001/X13a/X16f,uid://A001/X13a/X16f,uid://A002/Xa45c3f/X4562,2015-06-28 08:53:41.896,2015-06-28 10:19:56.958,Pass,SUCCESS,2013.1.00740.S,801084,12461.0,"PASS when the Calibration Survey is done
Last flux measurement for Amplitude Calibrator 'J2258-279' was performed on 2015-06-14, more than a week before this observation too place",1.43751722222
uid://A001/X13a/X170,uid://A001/X13a/X170,uid://A002/Xa45c3f/X4ac7,2015-06-28 10:20:29.559,2015-06-28 11:49:47.499,Pass,SUCCESS,2013.1.00740.S,801084,12462.0,"
PASS when the Calibration Survey is done
DA43 has high Tsys ~ 2000K
Last flux measurement for Amplitude Calibrator 'J2258-279' was performed on 2015-06-14, more than a week before this observation to",1.48831666667
uid://A001/X197/X2,uid://A001/X197/X2,uid://A002/Xa48b1f/X199b,2015-06-28 20:33:02.211,2015-06-28 21:27:16.287,Pass,SUCCESS,2013.1.00234.S,801385,12020.0,"QA0plus status: PASS (Science target, off position looks fine)",0.90391
uid://A001/X12b/X6,uid://A001/X12b/X6,uid://A002/Xa48b1f/X1d17,2015-06-28 21:39:03.139,2015-06-28 22:54:48.959,Pass,SUCCESS,2013.1.00582.S,801419,11942.0,"Tsys/trec nominal, stable and sane
Pointing offsets are fine, with 3 antennas slightly bigger than 2""

Phase cal is strong.",1.26272777778
uid://A002/X9ae73b/X3,uid://A002/X9ae73b/X3,uid://A002/Xa45c3f/X37cf,2015-06-28 03:21:07.190,2015-06-28 03:28:02.487,Fail,FAIL,2013.1.00870.S,801118,11875.0,QA0plus status: FAIL (no science),0.115360277778
uid://A001/X12a/X211,uid://A001/X12a/X211,uid://A002/Xa45c3f/X3131,2015-06-27 23:59:00.405,2015-06-28 00:36:09.516,Pass,SUCCESS,2013.1.00493.S,801042,12615.0,"QA0plus: PASS

/AoD/

PASS when the Calibration Survey is done

DV12 High Tsys BB0
DV51 bad pointing.

Last flux measurement for Amplitude Calibrator 'J1058+015' was performed on 2015-06-15, more than",0.6191975
uid://A001/X13b/X115,uid://A001/X13b/X115,uid://A002/Xa45c3f/X3fba,2015-06-28 06:15:30.431,2015-06-28 07:24:23.467,Pass,SUCCESS,2013.1.00880.S,801084,11886.0,DA43 Pt is out.,1.14806555556
uid://A001/X197/X2,uid://A001/X197/X2,uid://A002/Xa48b1f/X1fd0,2015-06-28 22:37:27.631,2015-06-28 23:32:01.781,Pass,SUCCESS,2013.1.00234.S,801456,12019.0,"QA0plus status: PASS (Science target, off position looks fine)",0.909486111111
uid://A001/X122/X590,uid://A001/X122/X590,uid://A002/Xa48b1f/X30f5,2015-06-29 03:41:12.739,2015-06-29 04:04:11.331,Pass,SUCCESS,2013.1.00521.S,801496,12075.0,"No Atmosphere Summary found for this ExecBlock, leaving unset
DV21 needs to be flagged on BB3
QA0plus status: PASS (PWV ~1.9mm. AmpCal used is Ceres. 43 antennas, refant=DV19. DV21 higher Tsys BB3 bot",0.382942222222
uid://A001/X121/X50c,uid://A001/X121/X50c,uid://A002/Xa48b1f/X3249,2015-06-29 04:10:43.078,2015-06-29 04:41:23.876,Pass,SUCCESS,2013.1.00788.S,801533,12076.0,"No Atmosphere Summary found for this ExecBlock, so leaving unset.
Phase Cal is weak but might be ok.
QA0plus status: PASS (PWV ~1.9mm. AmpCal used is Ceres. 42 antennas, refant=DV19. DA43 bad Tsys Ima",0.511332777778
uid://A001/X12a/X210,uid://A001/X12a/X210,uid://A002/Xa45c3f/X2eba,2015-06-27 23:10:26.078,2015-06-27 23:57:04.396,Pass,SUCCESS,2013.1.00493.S,801042,12490.0,"Amplitude Calibrator	Band Observed	Date
3c273	Band7 or Band6	2015-06-24

PASS when the Calibration Survey is done.

DV51 pointing off
DV12 high Tsys BB0

Last flux measurement for Amplitude Calibrator",0.777310555556
uid://A001/X13b/X116,uid://A001/X13b/X116,uid://A002/Xa48b1f/X33f8,2015-06-29 04:41:54.839,2015-06-29 06:08:15.827,Pass,SUCCESS,2013.1.00880.S,801533,12079.0,"No Atmosphere Summary found for this ExecBlock, but in TaQA Tsys, and Trec are OK.
QA0plus status: PASS (PWV ~2.2mm variable. AmpCal used is Ceres. 42 antennas, refant=DV19. Image final peak flux/rms ",1.43916333333
uid://A001/X197/X1,uid://A001/X197/X1,uid://A002/Xa48b1f/X4220,2015-06-29 10:18:55.233,2015-06-29 10:25:33.502,Fail,FAIL,2013.1.00234.S,801579,11994.0,"Cannot compute a LO tuning solution with BB1 at 268.390015GHz, BB2 at 271.225004GHz, BB3 at 256.392402GHz, BB4 at 254.776401GHz.All the requested frequencies in the two sidebands covering ranges LSB=[",0.110630277778
uid://A001/X197/X2,uid://A001/X197/X2,uid://A002/Xa4b3e9/X1979,2015-06-30 04:43:09.098,2015-06-30 05:37:09.499,Pass,SUCCESS,2013.1.00234.S,801959,12064.0,"QA0plus status: PASS (Science target, off position looks fine)",0.900111388889
uid://A001/X12e/X279,uid://A001/X12e/X279,uid://A002/Xa48b1f/X4fa,2015-06-28 14:55:44.976,2015-06-28 15:00:30.496,Fail,FAIL,2013.1.00063.S,801288,11936.0,Failed after the first scan. No science data.,0.0793111111111
uid://A001/X197/X1,uid://A001/X197/X1,uid://A002/Xa4aec9/X2,2015-06-29 14:56:36.808,2015-06-29 15:42:30.262,Pass,SUCCESS,2013.1.00234.S,801647,12014.0,"Observation performed at very low elevation!!,between ~29 deg, and 19 deg. PWV~3.5mm
QA0plus status: PASS (Amp target, off position OK, pointing seems not good from final image)",0.764848333333
uid://A001/X12f/X1f1,uid://A001/X12f/X1f1,uid://A002/Xa4aec9/X285,2015-06-29 15:43:53.897,2015-06-29 15:45:19.862,Fail,FAIL,2013.1.00451.S,801647,12002.0,Test for shiftlogtool NA projects. No science data.,0.0238791666667
uid://A001/X12a/X210,uid://A001/X12a/X210,uid://A002/Xa45c3f/X2d3d,2015-06-27 22:50:46.129,2015-06-27 22:52:02.124,Fail,SUCCESS,2013.1.00493.S,801042,11817.0,"Aborted as the previous focus for DA51, and DA43 show big offsets, we need to repeat the focus to check and correct again these two antennas before running again. No science data.",0.0211097222222
uid://A001/X125/Xe,uid://A001/X125/Xe,uid://A002/Xa48b1f/Xb50,2015-06-28 16:32:53.470,2015-06-28 18:04:00.085,Pass,SUCCESS,2013.1.00156.S,801339,11892.0,"Tsys/trec higher than ensemble 70% , BBII

DA42 has pointing offsets of ~6""


Phase cal is weak, but seems seems okay.",1.51850416667
uid://A001/X12b/X6,uid://A001/X12b/X6,uid://A002/Xa48b1f/X18ef,2015-06-28 20:23:18.870,2015-06-28 21:38:45.306,Pass,SUCCESS,2013.1.00582.S,801419,11941.0,"ATt time of QA0, no atm data available, but quicklook shows Tsys and Trec are stable and sane.

Pointing offsets are nominal, max of 2""

Phase data seem stable, and sane",1.25734333333
uid://A001/X197/X2,uid://A001/X197/X2,uid://A002/Xa4b3e9/X10d1,2015-06-30 02:10:17.021,2015-06-30 02:54:29.596,Pass,FAIL,2013.1.00234.S,801877,12062.0,"QA0plus status: PASS (Science target, off position looks fine, PM02 ~70% of data flagged during data processing)",0.736826388889
uid://A001/X197/X2,uid://A001/X197/X2,uid://A002/Xa4b3e9/X149c,2015-06-30 03:14:37.694,2015-06-30 03:25:10.520,Fail,FAIL,2013.1.00234.S,801954,12046.0,"QA0plus: FAIL
/
Azimuth failure on PM02 caused failure and halted execution.  See Jira ticket PRTSPR-13257",0.175785
uid://A001/X197/X2,uid://A001/X197/X2,uid://A002/Xa4b3e9/X1644,2015-06-30 03:48:25.541,2015-06-30 04:42:46.666,Pass,SUCCESS,2013.1.00234.S,801959,12063.0,"QA0plus status: PASS (Science target, off position looks fine)",0.905868055556
uid://A001/X12b/X6,uid://A001/X12b/X6,uid://A002/Xa48b1f/X209a,2015-06-28 22:55:11.757,2015-06-29 00:11:23.474,Pass,SUCCESS,2013.1.00582.S,801419,11943.0,"tsys/trec not shown, but are nominal and sane in quicklook

pointing is sane and nominal, ~3 antennas approaching 2.5"" offset.

phase cal obs are fine.",1.26992138889
uid://A001/X197/X2,uid://A001/X197/X2,uid://A002/Xa48b1f/X28e3,2015-06-29 01:34:37.906,2015-06-29 02:29:05.818,Pass,SUCCESS,2013.1.00234.S,801494,12017.0,"QA0plus status: PASS (Science target, off position looks fine, PM01 and PM02 100% flagged during the data processing)",0.907753333333
uid://A001/X13b/X4b,uid://A001/X13b/X4b,uid://A002/Xa4b3e9/X146,2015-06-29 21:57:35.539,2015-06-29 22:36:13.472,Pass,FAIL,2013.1.00432.S,801848,12597.0,"QA0plus: PASS.

/

14min on source (out of required 30min) 
might be semi pass.
Flag DV02
fail on scan 14: =>2015-06-29T22:36:01.549 CCLSimpleClient [Array003-BL/PhaseCalTarget] result from ObsTarget.",0.643870277778
